collection_name	legacy_id	new_id
data_object_set	nmdc:716017f01f57432fa42ec3d19aa8ad69	nmdc:dobj-13-kjvtn259
omics_processing_set	emsl:570987	nmdc:omprc-13-qvcaxn05
omics_processing_set	gold:Gp0138736	nmdc:omprc-13-98ax5608
omics_processing_set	emsl:572515	nmdc:omprc-13-46kgtf78
data_object_set	emsl:output_570841	nmdc:dobj-13-g7d7w343
data_object_set	emsl:output_571001	nmdc:dobj-13-b28x6912
nom_analysis_activity_set	nmdc:54b56467b5164c2fb12c900aff7f4142	nmdc:wfnom-13-frt40706.1
omics_processing_set	emsl:598848	nmdc:omprc-11-nfce4r12
data_object_set	nmdc:8ace8bbe037be3d09031d60f12d56010	nmdc:dobj-13-n2g0fg49
nom_analysis_activity_set	nmdc:49825989690a40e1a16b65c4d5c9b9e4	nmdc:wfnom-13-z7n77j14.1
nom_analysis_activity_set	nmdc:9500e077cf194d69b4c6c81ac29c3ae7	nmdc:wfnom-13-y4e34092.1
biosample_set	gold:Gb0153639	nmdc:bsm-13-gea2kg32
omics_processing_set	emsl:598851	nmdc:omprc-11-3cb88758
biosample_set	emsl:2f7105c4-5dd1-11ec-bf63-0242ac130002	nmdc:bsm-13-pwrd7087
biosample_set	gold:Gb0139034	nmdc:bsm-13-k80gq797
omics_processing_set	emsl:570791	nmdc:omprc-13-khq35y92
biosample_set	gold:Gb0153650	nmdc:bsm-13-0nman268
nom_analysis_activity_set	nmdc:a2f4f1b7699a4867ade5d67d7fee398c	nmdc:wfnom-13-vt7fa951.1
data_object_set	emsl:output_572508	nmdc:dobj-13-b4q6je47
omics_processing_set	emsl:598508	nmdc:omprc-11-ntj89023
biosample_set	gold:Gb0153620	nmdc:bsm-13-prke7n52
omics_processing_set	gold:Gp0138741	nmdc:omprc-13-kqqdgq45
data_object_set	nmdc:96687259609750c22df604fb2d048abe	nmdc:dobj-13-ndcybr82
biosample_set	gold:Gb0153635	nmdc:bsm-13-fkxhez34
biosample_set	gold:Gb0153621	nmdc:bsm-13-tya3bn07
data_object_set	nmdc:4e8a366ff7eef243d6e1f42e83f88993	nmdc:dobj-13-8x4p0t78
data_object_set	emsl:output_570991	nmdc:dobj-13-9w8tgj98
omics_processing_set	gold:Gp0213351	nmdc:omprc-13-yb6w7y53
nom_analysis_activity_set	nmdc:592c7e1ee7f54da99949ad7151be84a7	nmdc:wfnom-13-h80r3b18.1
omics_processing_set	emsl:570826	nmdc:omprc-13-n1jjh219
data_object_set	nmdc:1bd3edc0afdbcccb42de42f37cdf6e43	nmdc:dobj-13-mw495z33
omics_processing_set	gold:Gp0213367	nmdc:omprc-13-1kd18d77
biosample_set	gold:Gb0139011	nmdc:bsm-13-s6pqdh86
omics_processing_set	gold:Gp0213365	nmdc:omprc-13-2dy10849
omics_processing_set	gold:Gp0138743	nmdc:omprc-13-per9r810
data_object_set	emsl:output_570825	nmdc:dobj-13-2ddbyt09
data_object_set	nmdc:187973c6008296311ce4e0f6922dfecb	nmdc:dobj-13-5f09m942
omics_processing_set	gold:Gp0213371	nmdc:omprc-13-1sztwe12
omics_processing_set	gold:Gp0213352	nmdc:omprc-13-4zda1878
nom_analysis_activity_set	nmdc:d0f88116be36453699238804940d09c6	nmdc:wfnom-13-84wag952.1
data_object_set	nmdc:485b80462609c8db6fe8f918d6063246	nmdc:dobj-13-4gm1h866
omics_processing_set	gold:Gp0138751	nmdc:omprc-13-7kpkyr97
data_object_set	nmdc:2f63cae47d1b3e7fa6098edde516b24d	nmdc:dobj-13-mftdjx50
omics_processing_set	emsl:598515	nmdc:omprc-11-jdn7t580
data_object_set	nmdc:37a908449befa3a25a26c2c84a68b581	nmdc:dobj-13-k6nnrx04
data_object_set	nmdc:6a910f6557748bef7f7bee1a70a8562f	nmdc:dobj-13-mftyrb72
omics_processing_set	emsl:570988	nmdc:omprc-13-cnb0zc90
nom_analysis_activity_set	nmdc:c5e636081a01417a96df551b9595b957	nmdc:wfnom-13-n94hex70.1
omics_processing_set	gold:Gp0138739	nmdc:omprc-13-m9zdmt51
omics_processing_set	gold:Gp0213341	nmdc:omprc-13-dsk74c71
omics_processing_set	gold:Gp0213342	nmdc:omprc-13-9vck0f04
omics_processing_set	emsl:570841	nmdc:omprc-13-xjgsnn18
biosample_set	emsl:2f711bfe-5dd1-11ec-bf63-0242ac130002	nmdc:bsm-13-zxqyyz58
omics_processing_set	gold:Gp0213360	nmdc:omprc-13-c1ktzp35
biosample_set	emsl:2f710a92-5dd1-11ec-bf63-0242ac130002	nmdc:bsm-13-qvf5e055
data_object_set	emsl:output_572515	nmdc:dobj-13-wampp049
omics_processing_set	emsl:571000	nmdc:omprc-13-4tfhsv79
nom_analysis_activity_set	nmdc:63e7c5e8924946f4b3b18e60c1dd3452	nmdc:wfnom-13-jr6ae044.1
biosample_set	gold:Gb0153647	nmdc:bsm-13-t4gewc31
nom_analysis_activity_set	nmdc:70dedd343e254bd7a2a2c83cfbf2b4cb	nmdc:wfnom-13-s9ez8969.1
omics_processing_set	gold:Gp0213354	nmdc:omprc-13-pqm0zr79
omics_processing_set	gold:Gp0138740	nmdc:omprc-13-58x0bw22
biosample_set	gold:Gb0139032	nmdc:bsm-13-h5cw6h57
omics_processing_set	gold:Gp0213356	nmdc:omprc-13-030ysr84
data_object_set	emsl:output_572519	nmdc:dobj-13-r1e9v713
omics_processing_set	gold:Gp0213345	nmdc:omprc-13-ddsmks33
data_object_set	nmdc:188773c8106d24968ed0b32a753707c7	nmdc:dobj-13-4k8vqy39
