collection_name	id	_id	update
study_set	gold:Gs0114675	649b009ec7d5d8b487299255	{'id': 'nmdc:sty-11-8fb6t785'}
biosample_set	gold:Gb0119260	649b003843aa17f574843804	{'id': 'nmdc:bsm-11-gvp5zp51', 'part_of': ['nmdc:sty-11-8fb6t785']}
biosample_set	gold:Gb0119259	649b003843aa17f574843805	{'id': 'nmdc:bsm-11-yvzvbr38', 'part_of': ['nmdc:sty-11-8fb6t785']}
biosample_set	gold:Gb0119263	649b003843aa17f574843806	{'id': 'nmdc:bsm-11-7b566r47', 'part_of': ['nmdc:sty-11-8fb6t785']}
biosample_set	gold:Gb0119262	649b003843aa17f574843807	{'id': 'nmdc:bsm-11-byzpm179', 'part_of': ['nmdc:sty-11-8fb6t785']}
biosample_set	gold:Gb0119264	649b003843aa17f574843808	{'id': 'nmdc:bsm-11-kmpwgz16', 'part_of': ['nmdc:sty-11-8fb6t785']}
biosample_set	gold:Gb0119261	649b003843aa17f574843809	{'id': 'nmdc:bsm-11-kqbbyb62', 'part_of': ['nmdc:sty-11-8fb6t785']}
biosample_set	gold:Gb0119265	649b003843aa17f57484380a	{'id': 'nmdc:bsm-11-fqchmc77', 'part_of': ['nmdc:sty-11-8fb6t785']}
biosample_set	gold:Gb0119266	649b003843aa17f57484380b	{'id': 'nmdc:bsm-11-kv966g71', 'part_of': ['nmdc:sty-11-8fb6t785']}
biosample_set	gold:Gb0119268	649b003843aa17f57484380c	{'id': 'nmdc:bsm-11-m5prkp97', 'part_of': ['nmdc:sty-11-8fb6t785']}
biosample_set	gold:Gb0119267	649b003843aa17f57484380d	{'id': 'nmdc:bsm-11-tn8q1269', 'part_of': ['nmdc:sty-11-8fb6t785']}
biosample_set	gold:Gb0119271	649b003843aa17f57484380e	{'id': 'nmdc:bsm-11-gnbsqd30', 'part_of': ['nmdc:sty-11-8fb6t785']}
