collection_name	type	id
data_object_set	nmdc:DataObject	nmdc:805180d043ff0cc60cecd96b4fdf60e5
data_object_set	nmdc:DataObject	nmdc:6b5cf9bac96dda0639bd7c89ffdd14bf
data_object_set	nmdc:DataObject	nmdc:bf486e339f97499afc608f010bb489a1
data_object_set	nmdc:DataObject	nmdc:704b0770f0df0b7bcc9e0551829e4782
data_object_set	nmdc:DataObject	nmdc:611701f7a484ca98878b6311e11c13bb
data_object_set	nmdc:DataObject	nmdc:8cb083d46c7118ae27e5781a095ab2c5
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:16a1dcb1dfdb78954807299bda2dcee1
metatranscriptome_activity_set	nmdc:metaT	nmdc:c518af94e127cb4ee6ee8377abed8a6c
data_object_set	nmdc:DataObject	nmdc:a89a761c23be1b7f0e9b9a3d592ff718
data_object_set	nmdc:DataObject	nmdc:a9e8c7c81a46cf16ba13b918cbae0ee5
data_object_set	nmdc:DataObject	nmdc:2fcfc2c1a67784aa5d4bbb8d2f8f7903
data_object_set	nmdc:DataObject	nmdc:0b805b7c577ea85153b4219d737567e8
data_object_set	nmdc:DataObject	nmdc:48640d63af8d93caa1f8ec87d2afa02b
data_object_set	nmdc:DataObject	nmdc:52049656f7ce97dcf4a62b4bdb96e2f5
data_object_set	nmdc:DataObject	nmdc:8d5d3971b3a06f503d290b1be740a3d8
data_object_set	nmdc:DataObject	nmdc:4db8bc953f71459c8e65093ce5817949
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:2130a1b4cc787d674c7684fcf4a8767c
metatranscriptome_activity_set	nmdc:metaT	nmdc:67d1b2d871ee8ffa107c8367ef68205c
data_object_set	nmdc:DataObject	nmdc:3c9bfdab5d0cc5a776103406a75088e4
data_object_set	nmdc:DataObject	nmdc:e2f9e2106eee38cf5b6ea0f2c51b97b1
data_object_set	nmdc:DataObject	nmdc:99e322613e419fca82eadc54cf4f4497
data_object_set	nmdc:DataObject	nmdc:d3f743b189cdc50dfe39e4b56e95c9f7
data_object_set	nmdc:DataObject	nmdc:8818a149650445115fd7a4c52c5d7cb4
data_object_set	nmdc:DataObject	nmdc:1bfb9a3bb18b8382d3dcd773077b9deb
data_object_set	nmdc:DataObject	nmdc:503e153b8be903bec4d3cdeca215dd1c
data_object_set	nmdc:DataObject	nmdc:d01fbc2f3b716eaf35b7ba3017bb35a9
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:b072bc269b4804c0fe8961b63d0e5a2f
metatranscriptome_activity_set	nmdc:metaT	nmdc:81d54c41937fe61ddb8b1c40ab0b85a6
data_object_set	nmdc:DataObject	nmdc:81b7d275fa674ae7dc14738e8dbaade8
data_object_set	nmdc:DataObject	nmdc:c3969d9315b13bf906968c27791a0a86
data_object_set	nmdc:DataObject	nmdc:fc410ae4d091fda75fc3f59a2a99c470
