collection_name	type	id
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:d6415e0c3e4f9b8702c1ae98c6fb2f48
data_object_set		nmdc:fba0bfa144e9ef179edb10b5a941c259
data_object_set		nmdc:7cdb1c384c8bc63b3c127e5bc434ac6b
data_object_set		nmdc:daed5e3af5201fe510e780f155f90bc3
data_object_set		nmdc:b5ae13756638f09d74fdbe03183b231f
data_object_set		nmdc:1dc5796596177362849da19fc4e50b13
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:80cd0785782060a937ca17d1b417b0b6
data_object_set		nmdc:382d00338a5e4829285e58a203de153e
data_object_set		nmdc:de1da5ea4bfdf3131a6c510b79b145c2
data_object_set		nmdc:120fbaa7439eb628d9a982de573446a8
data_object_set		nmdc:347a7ee18b37674e031cca9046e92623
data_object_set		nmdc:7968c6b88e49f066bd24982b4d54965b
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:c6d11b07b7b33c0d906ce0d4a58a7ccf
data_object_set		nmdc:0875e5107d03a40832d15e5cf80adbbc
data_object_set		nmdc:e27b736ee699ef2a8468a684811aaabd
data_object_set		nmdc:fd5fe3f1faaaf3cd8a88d9bbfb016827
data_object_set		nmdc:b0866d1a944aa27e34dc7a140aeaf336
data_object_set		nmdc:9b60c7c905d34e08427781eafbce9b12
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:f1cbe3cc181b2e689272b4223b68c15f
data_object_set		nmdc:33a477987509b67fcfa5096d20c7c40b
data_object_set		nmdc:314c92c3a9458e1aa304e3c474209acf
data_object_set		nmdc:6a03eb0156b154ea68ffff9b473e73a5
data_object_set		nmdc:a4f9093efaf84855cab58880b262afd5
data_object_set		nmdc:1a29af6f30c21f38b25e4553605f50ef
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:954288cfef2de46d4b895fac3811a7d0
data_object_set		nmdc:c907101a9eb50d1e522d1fc11b4d3164
data_object_set		nmdc:f80fbdbf31ee0ac76353d59e64b789bc
data_object_set		nmdc:70d3f2afd9f32a2bdaa81a6fc547f6fb
data_object_set		nmdc:af15089c0cb19ec9bd65f98e59dc94f1
data_object_set		nmdc:f40d84a4fc0c87d76c144777f9e8a8ea
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:7ae51c3485db8a27225f08083565b28e
data_object_set		nmdc:55577aa26faf185b3b3f4c78711e7715
data_object_set		nmdc:57fd559aaca7b976f3b38bb1a3ce362b
data_object_set		nmdc:c484ee1e530a0c9b47069c0288110e47
data_object_set		nmdc:cad0e18a4d2c4067a2724f41e449cb86
data_object_set		nmdc:43a900225e93216944b4eec3a01f7db7
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:c61259a6fe99bc2482a8619c099e6cc2
data_object_set		nmdc:71667f3b8ee0cb5acadc541fa6914022
data_object_set		nmdc:0141a64077e0f18adc42cb1915a00fa2
data_object_set		nmdc:763eb40a8905e9b0d459c45222f1b05e
data_object_set		nmdc:982b47616dde63a388400fcc57d7c5b0
data_object_set		nmdc:313eb61bc7577e272eca6332e923f9c4
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:b2025bb4a2c7616273d414e4093f63ca
data_object_set		nmdc:603009bd6294d2318d929a57b5d3e5d3
data_object_set		nmdc:c5334a4e305f78c294c304c3c0526826
data_object_set		nmdc:77d4e2a7f358b9ac1d53b69d7e8c45e1
data_object_set		nmdc:42c3fb9a3906f6b413f99e3276bb7550
data_object_set		nmdc:6adacc1ba06e5e451f3636c394c71ae8
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:4fa91d90b1bd5f821a7f09edc8426939
data_object_set		nmdc:55f66520d821205e80dcd303cc2793bc
data_object_set		nmdc:826503b4204b77c319c0bb353d69818e
data_object_set		nmdc:d15ed915946e095d045d73f4b4de019d
data_object_set		nmdc:8de4404b1a6601bae7d7d5fd51bd131a
data_object_set		nmdc:9a02c2954014bb8dcd62800609dd3ec5
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:4cfac32b9cd7a8dd01d49117e1078a79
data_object_set		nmdc:45cb473694eb3cfa8abc7768e87ef303
data_object_set		nmdc:79794b0497c1a4a292778ddb94504f7a
data_object_set		nmdc:e26dc245e491a521a94fbb9ab1b4293d
data_object_set		nmdc:1098bd9921c6ab8f52aca786e3b7bf1d
data_object_set		nmdc:e344d87dbac42a645fd3c7d5b9d0a1a5
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:ad03f306fbd2bb1f6302eedfc1cde9b2
data_object_set		nmdc:ee8a556be3a57008c1c05ff9fe83437e
data_object_set		nmdc:420b015f88d0b88ab582805f39ed2b47
data_object_set		nmdc:6fd5dfbd1500a60620194b5b9a4aab8a
data_object_set		nmdc:6a7eb248822ec0994ddeffe8b5aae7b1
data_object_set		nmdc:6a80769f6812a45615890cc2b03e9abf
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:ed7745adccd65c2dd20dfa24c2922db2
data_object_set		nmdc:4d315d8dac1d9605d110ff2298b10229
data_object_set		nmdc:3abae1a573f9f0ac6da47e1ab9b9a723
data_object_set		nmdc:2b6e0195e34697039eff38b51026be24
data_object_set		nmdc:2de282e5507477269238ead458f11ac0
data_object_set		nmdc:f02d361fbef7549e2289bf4da623787d
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:50eb8825777d1294abac150521e5c2db
data_object_set		nmdc:ce395376d0bc7121e4dc5efc774d5e74
data_object_set		nmdc:a16cbb06b91ebfb45f5a010effc1cfde
data_object_set		nmdc:d1cf2992bd60e25032eedeb09858d14b
data_object_set		nmdc:5945311235c6195ad409ab30e2b72c0c
data_object_set		nmdc:97ae130ca2f75c66b8cbd60c4d35463a
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:414c4647eddd8081308d92da2d59815e
data_object_set		nmdc:024b6771e169aeaf57a3b10acc6045a1
data_object_set		nmdc:0a2a5650358b51ffcd3bbcfc874ac5c9
data_object_set		nmdc:8f6b89831cabcd1dc7aa5e26d87f5063
data_object_set		nmdc:1785cfe7cf0546dc8702193921a2f566
data_object_set		nmdc:545cd253ad26116236dec9937b32d8ef
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:363fe7a0dd914e046b274fea70625c52
data_object_set		nmdc:79de6d81848956e1c06a811bc9bdab81
data_object_set		nmdc:ed8acb6d21b14da131350d9c52aa7041
data_object_set		nmdc:30695aca02693c6aba316db3e9f565a8
data_object_set		nmdc:d81e3cc17fa762a717dcf324a0aa3d45
data_object_set		nmdc:bd388cba93a77cde2f5791fa0f580865
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:30cd614596fd2a4b87220523f8a6ff30
data_object_set		nmdc:b0f2449065b52935ddba8abd6ae6bc88
data_object_set		nmdc:a07c6c5fb68d1a56e39d93e8745b96cb
data_object_set		nmdc:8983fa1acb03f2905bbec3a6ccee2854
data_object_set		nmdc:0dd334c92557f3a8ac8c78b437c75eaf
data_object_set		nmdc:9baa708296f62334e099cf61711b5e16
data_object_set		nmdc:f2a43278b06876cae5d4e8cdef17cfe1
data_object_set		nmdc:f1a811dbc523f9a27dbc004b8a66f0cb
data_object_set		nmdc:4857d71459f50147c8ae97ffce40caa5
data_object_set		nmdc:65522bf77241109a74354d0e294597f9
data_object_set		nmdc:9d712c5924d6d0ee6d7305918e69302d
data_object_set		nmdc:30d6c9fb23abb0849991fad01e0393f1
data_object_set		nmdc:a76c8c9034b877334a75e7c0b7c2c830
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:9990ae6d30bab3988f258ae8224acd89
read_based_taxonomy_analysis_activity_set	nmdc:ReadbasedAnalysis	nmdc:9990ae6d30bab3988f258ae8224acd89
data_object_set		nmdc:7072cfd6665082a95b2c09a4bc88760c
data_object_set		nmdc:b0db190d9d1093ef87a5efb8a600e9ef
data_object_set		nmdc:820dbad1b0ddd3c728e77aceee09ea28
data_object_set		nmdc:24fbfc69ded61dffff95ba2f8475239c
data_object_set		nmdc:1837710887027f94b0f25208edb35cbe
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:b8fea91a695311b43660f2e7044ad15c
data_object_set		nmdc:de605dd3ecac26d6a35740c09448b171
data_object_set		nmdc:9392ab9668a1c347f010004c2f0cc8db
data_object_set		nmdc:17e9a7763327f2b5d3f841079c2f68d8
data_object_set		nmdc:d75d0006d0009e7e14f2ad8044a3cbfb
data_object_set		nmdc:e8bdcd7b113a14b29a3026b73cd18c20
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:1a0a2a1b5db9455e9dbbacf102059180
data_object_set		nmdc:942bd7c28c52e6301bf97dab0ea2852a
data_object_set		nmdc:897536007e7e3525457df5d3baddd593
data_object_set		nmdc:8b67e5038c55083e2aa8e19c5d05fef8
data_object_set		nmdc:fc8454a790709b36d7ca96cd99359d26
data_object_set		nmdc:82ebf9065be9715e1230a50bf7a02197
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:cb02cfd1451743d94381a247cf0a9d65
data_object_set		nmdc:40c0cbc75e2b698572b8b94d91fdc236
data_object_set		nmdc:03b448db547a556e988a0d4948dab424
data_object_set		nmdc:8ec4227eca7ea06fed4e866c4de4a5c9
data_object_set		nmdc:6e92868d1912cb8f5b32fbf507721d16
data_object_set		nmdc:e8bdcd7b113a14b29a3026b73cd18c20
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:36fa8157feb62e7d176b99031e5e41a9
data_object_set		nmdc:b0d2597d04809508e9dd0bcb48c7edad
data_object_set		nmdc:a8e49a136701e388199a72f02bb6d288
data_object_set		nmdc:637bc2394dcb4869149370683ccc9e61
data_object_set		nmdc:106983a66b58a2d07f0592d9379ad635
data_object_set		nmdc:47d1233f5afdd7b00790ac2ca8be778a
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:f18f00c9c36689307a6b4188b7b18e32
data_object_set		nmdc:b767f2b59d0fd9e650914e140cacf104
data_object_set		nmdc:8d4bce832a16affbcc3efeb8364e8eaa
data_object_set		nmdc:40273505b8b3dddd3ee5cb5c83871067
data_object_set		nmdc:ed61fb0056b08bc82f4545c49b744c2a
data_object_set		nmdc:f84d25fee16a4dece54f5580d893ecaa
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:74b40db9b9eef8519a02f49fe6034be5
data_object_set		nmdc:16016a7b2388048eec469f73395bc478
data_object_set		nmdc:4371932b5834f2deadb2fbfc42b056f7
data_object_set		nmdc:5a8d8441e6e472837809ee31d517d32a
data_object_set		nmdc:21467369d04671628ae67afbaf1d2076
data_object_set		nmdc:1e604f9f29f74c6169c4d27f839bb7b0
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:c86126b11f214f19721c56fadf91d87c
data_object_set		nmdc:470edf3d79702d3b806b545db595ca02
data_object_set		nmdc:d13bc24bdf72e7ba00d60f0e2e0805e8
data_object_set		nmdc:3fd777151ef41b39b272cb42c1d5e8ba
data_object_set		nmdc:920bcae91eae59ed8b9b19bcb7392ac5
data_object_set		nmdc:8fc6f1a0269aa5179d72c52cf1a9726e
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:168441535388b19bbdee0928b42e5b20
data_object_set		nmdc:ae567f55fe899da83831fda23dcd7a20
data_object_set		nmdc:313c88df1890a33d388bdb23c7ad37c3
data_object_set		nmdc:5a8dbda6aec0825b4159d5b53481db90
data_object_set		nmdc:e9f5d03e8264308ed77da0b63eb738fe
data_object_set		nmdc:060a7f90c5c5123cac41ed946a5482af
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:8e2d8da1d05b292a52a33732a6bc4391
data_object_set		nmdc:298e0a0c98ebe4fb673da7de9fcb03a2
data_object_set		nmdc:6f012bfca6cb653f92eaf927003de0fa
data_object_set		nmdc:06caec963e007225d1d9411078829100
data_object_set		nmdc:eb5216cc4e09d88c4c59a76c4808a693
data_object_set		nmdc:66fd77d80cc9257da98c5bce4cb30626
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:158a1d28cb7b14fdffb0f092a644b0f6
data_object_set		nmdc:c562d8d5ccc986d672b4e48e006fafab
data_object_set		nmdc:58f2cc63798346be853bccacdd7ca30d
data_object_set		nmdc:8b2dbaba9c1219096831ad99d8b7c056
data_object_set		nmdc:2eaf0a7d519ac7c034d63797d735080c
data_object_set		nmdc:668a0a6dbd840dd2178a00c2af4c2237
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:65af38817454a315aeb8c67ab27e1469
data_object_set		nmdc:1029b97dba32dab780f4267f8224619f
mags_activity_set	nmdc:MAGsAnalysisActivity	nmdc:676183a611b251dc6b8f0b8ca600181b
