collection_name	legacy_id	new_id
biosample_set	gold:Gb0195917	nmdc:bsm-11-epes9h39
omics_processing_set	gold:Gp0344854	nmdc:omprc-11-4gw22g06
omics_processing_set	gold:Gp0344817	nmdc:omprc-11-rw0rr724
biosample_set	gold:Gb0150430	nmdc:bsm-11-c6g7jb68
biosample_set	gold:Gb0195911	nmdc:bsm-11-4jp9g708
omics_processing_set	gold:Gp0344826	nmdc:omprc-11-91vmga84
biosample_set	gold:Gb0192454	nmdc:bsm-11-nntb2b19
biosample_set	gold:Gb0195908	nmdc:bsm-11-m1vpz356
biosample_set	gold:Gb0195864	nmdc:bsm-11-mfn0tw54
omics_processing_set	gold:Gp0344880	nmdc:omprc-11-pjff1712
omics_processing_set	gold:Gp0344838	nmdc:omprc-11-q2mk8a23
biosample_set	gold:Gb0195890	nmdc:bsm-11-a57zjt20
biosample_set	gold:Gb0150424	nmdc:bsm-11-jyswqd53
omics_processing_set	gold:Gp0344832	nmdc:omprc-11-9649km22
omics_processing_set	gold:Gp0344843	nmdc:omprc-11-rat79h96
omics_processing_set	gold:Gp0344878	nmdc:omprc-11-qnbdmj58
biosample_set	gold:Gb0195851	nmdc:bsm-11-djwhcy84
biosample_set	gold:Gb0150426	nmdc:bsm-11-xttvcf02
omics_processing_set	gold:Gp0344840	nmdc:omprc-11-19zgat23
omics_processing_set	gold:Gp0344896	nmdc:omprc-11-7tv84614
biosample_set	gold:Gb0150431	nmdc:bsm-11-xm24hr93
biosample_set	gold:Gb0150423	nmdc:bsm-11-qrffcr64
biosample_set	gold:Gb0195899	nmdc:bsm-11-f8bv7d15
biosample_set	gold:Gb0195870	nmdc:bsm-11-0p3waw07
biosample_set	gold:Gb0195903	nmdc:bsm-11-h131y406
biosample_set	gold:Gb0195872	nmdc:bsm-11-en87qp29
omics_processing_set	gold:Gp0344846	nmdc:omprc-11-khfs6j13
biosample_set	gold:Gb0195841	nmdc:bsm-11-ph506r31
biosample_set	gold:Gb0195862	nmdc:bsm-11-dcq9a530
biosample_set	gold:Gb0195921	nmdc:bsm-11-bpf71y34
omics_processing_set	gold:Gp0344815	nmdc:omprc-11-gqbhbd17
omics_processing_set	gold:Gp0344825	nmdc:omprc-11-bbtpv161
omics_processing_set	gold:Gp0344891	nmdc:omprc-11-9cdxha98
biosample_set	gold:Gb0195915	nmdc:bsm-11-d3pceb26
biosample_set	gold:Gb0195873	nmdc:bsm-11-jpqqa343
omics_processing_set	gold:Gp0344865	nmdc:omprc-11-5vt7bd78
biosample_set	gold:Gb0192456	nmdc:bsm-11-02x97z84
biosample_set	gold:Gb0150428	nmdc:bsm-11-302b5a66
biosample_set	gold:Gb0195914	nmdc:bsm-11-p6mjjm87
omics_processing_set	gold:Gp0344874	nmdc:omprc-11-5mnxwh61
omics_processing_set	gold:Gp0344845	nmdc:omprc-11-d3xrax51
biosample_set	gold:Gb0192460	nmdc:bsm-11-cnp1bz57
omics_processing_set	gold:Gp0325962	nmdc:omprc-11-p587sp76
biosample_set	gold:Gb0195885	nmdc:bsm-11-x02hcv79
omics_processing_set	gold:Gp0344851	nmdc:omprc-11-p9fzw928
omics_processing_set	gold:Gp0344877	nmdc:omprc-11-ep6thn23
biosample_set	gold:Gb0192455	nmdc:bsm-11-v2tpkf75
omics_processing_set	gold:Gp0344860	nmdc:omprc-11-q54tec08
omics_processing_set	gold:Gp0344848	nmdc:omprc-11-wrc6gd69
omics_processing_set	gold:Gp0344867	nmdc:omprc-11-ms5c6234
biosample_set	gold:Gb0195877	nmdc:bsm-11-957njq91
omics_processing_set	gold:Gp0344890	nmdc:omprc-11-0vf05524
omics_processing_set	gold:Gp0325959	nmdc:omprc-11-emdnt155
omics_processing_set	gold:Gp0344859	nmdc:omprc-11-1nrt5b80
biosample_set	gold:Gb0195891	nmdc:bsm-11-xrhyqf47
omics_processing_set	gold:Gp0344868	nmdc:omprc-11-m353bh05
omics_processing_set	gold:Gp0344895	nmdc:omprc-11-c32fkr69
biosample_set	gold:Gb0195904	nmdc:bsm-11-xytt5x43
omics_processing_set	gold:Gp0344830	nmdc:omprc-11-k3ype944
omics_processing_set	gold:Gp0344849	nmdc:omprc-11-pke6bt90
biosample_set	gold:Gb0195906	nmdc:bsm-11-7xmfgy37
biosample_set	gold:Gb0150422	nmdc:bsm-11-ed5sns91
biosample_set	gold:Gb0195840	nmdc:bsm-11-s4dk4520
biosample_set	gold:Gb0195881	nmdc:bsm-11-szyy9j91
omics_processing_set	gold:Gp0344873	nmdc:omprc-11-vxnmqb47
biosample_set	gold:Gb0195875	nmdc:bsm-11-0xs3cz68
biosample_set	gold:Gb0195838	nmdc:bsm-11-44qchg93
omics_processing_set	gold:Gp0344839	nmdc:omprc-11-k5cy5x96
omics_processing_set	gold:Gp0344869	nmdc:omprc-11-k9z68s06
omics_processing_set	gold:Gp0344862	nmdc:omprc-11-jbwc5g18
data_object_set	nmdc:62324aa19f7928f0d87733f22ee18c11	nmdc:dobj-11-thc7cz60
data_object_set	nmdc:31f61260dcd6f128e14973668d3a9697	nmdc:dobj-11-nj6xsj56
data_object_set	nmdc:75e462d62210807ac7e349dff685ce72	nmdc:dobj-11-7kp4m164
data_object_set	nmdc:856ca2e8662c198a6332c41d9aba4d96	nmdc:dobj-11-1zbcpt80
data_object_set	nmdc:26725e1d22c2ebb05211b8388e243946	nmdc:dobj-11-8ygxzw84
data_object_set	nmdc:44ac9b8a2f4c1c45a8955a3fc1550bd8	nmdc:dobj-11-dz452m33
data_object_set	nmdc:656bd216b1013bd38f6c91dbac73dee4	nmdc:dobj-11-xbrqkj34
read_based_taxonomy_analysis_activity_set	nmdc:f57280c61265b321fa6b01b16c99c011	nmdc:wfrbt-11-aeh8f610.1
data_object_set	nmdc:89b89039c67e748426cce3ab0d22cde5	nmdc:dobj-11-32sr8d33
data_object_set	nmdc:94c0281aba99159bf69c296a5e579ece	nmdc:dobj-11-js2q9997
data_object_set	nmdc:4e784600c88496bcc73992c2d1a520fa	nmdc:dobj-11-hbwtce85
data_object_set	nmdc:ebba7a7eeb912ba03a415216c5fdf944	nmdc:dobj-11-ekfy6646
data_object_set	nmdc:89e544b99041278a3298a1d1e063833c	nmdc:dobj-11-cwxr7z71
data_object_set	nmdc:eda7df87a7974565e6678a12a3352961	nmdc:dobj-11-nkav2r52
data_object_set	nmdc:50c9ed302f5b41b9c2d16da6c6c5eae2	nmdc:dobj-11-5ry2yb19
data_object_set	nmdc:72d8720d87afb23b2b4187211dc2c4eb	nmdc:dobj-11-pwn23x64
data_object_set	nmdc:cb6f54cfcb1aff2c06402c094b1f4f86	nmdc:dobj-11-1t22cx24
data_object_set	nmdc:9aea775712f39867af5d4d7236d8a8fb	nmdc:dobj-11-118bwa92
data_object_set	nmdc:1af4fd4ab15aae1aeac67f235cb7e0c3	nmdc:dobj-11-hvnkwy36
data_object_set	nmdc:f9d580bfa7d120f9a480be9d7f88b16b	nmdc:dobj-11-faj62g59
data_object_set	nmdc:a027cb3b47ecbc3e70d3c0d024f6eec0	nmdc:dobj-11-pm44v435
data_object_set	nmdc:c350043b89ab3269d55bc520d8f6e37e	nmdc:dobj-11-h3tc0576
data_object_set	nmdc:83ee6d57afe123ca2f56816188838053	nmdc:dobj-11-paeh0089
metagenome_assembly_set	nmdc:aeea9768aaac84b033af4d9f7cdc6e43	nmdc:wfmgas-11-x6944q34.1
data_object_set	nmdc:a39b5945696b0289a5f3464b3e10be82	nmdc:dobj-11-15yt8631
data_object_set	nmdc:41b79022f2fb689f0a76009a77d2bf5d	nmdc:dobj-11-vhxh9133
metagenome_assembly_set	nmdc:c3380650f67005a706f6f112ebd633b4	nmdc:wfmgas-11-dey3wr44.1
data_object_set	nmdc:2373d9bd2a587547c11b1a23010bd97a	nmdc:dobj-11-w8gzrs84
read_qc_analysis_activity_set	nmdc:42f4db9a4f152bcf23652c33a749b05d	nmdc:wfrqc-11-k7zbrt21.1
data_object_set	nmdc:d731386227267d3e6cf8cb03d2e69e9a	nmdc:dobj-11-erf5d539
data_object_set	nmdc:b7464b409bac45980334e8b9582dde76	nmdc:dobj-11-vpa2dk36
data_object_set	nmdc:013c62d5201ad16565322b6ec42381e6	nmdc:dobj-11-sep7jf23
