collection_name	id	_id	update
study_set	gold:Gs0128850	649b009ec7d5d8b487299259	{'id': 'nmdc:sty-11-076c9980'}
biosample_set	gold:Gb0150422	649b003843aa17f574843862	{'id': 'nmdc:bsm-11-ed5sns91', 'part_of': ['nmdc:sty-11-076c9980'], 'gold_biosample_identifiers': ['gold:Gb0150422']}
biosample_set	gold:Gb0150423	649b003843aa17f574843863	{'id': 'nmdc:bsm-11-qrffcr64', 'part_of': ['nmdc:sty-11-076c9980'], 'gold_biosample_identifiers': ['gold:Gb0150423']}
biosample_set	gold:Gb0150424	649b003843aa17f574843864	{'id': 'nmdc:bsm-11-jyswqd53', 'part_of': ['nmdc:sty-11-076c9980'], 'gold_biosample_identifiers': ['gold:Gb0150424']}
biosample_set	gold:Gb0150428	649b003843aa17f574843865	{'id': 'nmdc:bsm-11-302b5a66', 'part_of': ['nmdc:sty-11-076c9980'], 'gold_biosample_identifiers': ['gold:Gb0150428']}
biosample_set	gold:Gb0150427	649b003843aa17f574843866	{'id': 'nmdc:bsm-11-rz68jz92', 'part_of': ['nmdc:sty-11-076c9980'], 'gold_biosample_identifiers': ['gold:Gb0150427']}
biosample_set	gold:Gb0150429	649b003843aa17f574843867	{'id': 'nmdc:bsm-11-92xxdg53', 'part_of': ['nmdc:sty-11-076c9980'], 'gold_biosample_identifiers': ['gold:Gb0150429']}
biosample_set	gold:Gb0150430	649b003843aa17f574843868	{'id': 'nmdc:bsm-11-c6g7jb68', 'part_of': ['nmdc:sty-11-076c9980'], 'gold_biosample_identifiers': ['gold:Gb0150430']}
biosample_set	gold:Gb0150426	649b003843aa17f574843869	{'id': 'nmdc:bsm-11-xttvcf02', 'part_of': ['nmdc:sty-11-076c9980'], 'gold_biosample_identifiers': ['gold:Gb0150426']}
biosample_set	gold:Gb0150425	649b003843aa17f57484386b	{'id': 'nmdc:bsm-11-ac8q3p77', 'part_of': ['nmdc:sty-11-076c9980'], 'gold_biosample_identifiers': ['gold:Gb0150425']}
biosample_set	gold:Gb0150431	649b003843aa17f57484386f	{'id': 'nmdc:bsm-11-xm24hr93', 'part_of': ['nmdc:sty-11-076c9980'], 'gold_biosample_identifiers': ['gold:Gb0150431']}
