collection_name	id	_id	update
biosample_set	gold:Gb0240101	649b003843aa17f574843989	{'id': 'nmdc:bsm-11-qtxkce69', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240050	649b003843aa17f57484398a	{'id': 'nmdc:bsm-11-gmxvxe20', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240015	649b003843aa17f57484398b	{'id': 'nmdc:bsm-11-cnmfc297', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240013	649b003843aa17f57484398c	{'id': 'nmdc:bsm-11-nf3px752', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240048	649b003843aa17f57484398d	{'id': 'nmdc:bsm-11-cn8eee62', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240042	649b003843aa17f57484398e	{'id': 'nmdc:bsm-11-3carwt91', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240100	649b003843aa17f57484398f	{'id': 'nmdc:bsm-11-tnp1zd21', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240121	649b003843aa17f574843990	{'id': 'nmdc:bsm-11-e953y804', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0239926	649b003843aa17f574843991	{'id': 'nmdc:bsm-11-mtqp5k92', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240086	649b003843aa17f574843992	{'id': 'nmdc:bsm-11-6p5cb403', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0315661	649b003843aa17f574843993	{'id': 'nmdc:bsm-11-v4g60t02', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0239951	649b003843aa17f574843994	{'id': 'nmdc:bsm-11-xkbw5h16', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240022	649b003843aa17f574843995	{'id': 'nmdc:bsm-11-xxtyx785', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240029	649b003843aa17f574843996	{'id': 'nmdc:bsm-11-1870jx75', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240035	649b003843aa17f574843997	{'id': 'nmdc:bsm-11-pmvd0c59', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240067	649b003843aa17f574843998	{'id': 'nmdc:bsm-11-re3y7v68', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240122	649b003843aa17f574843999	{'id': 'nmdc:bsm-11-kcp55h37', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0239950	649b003843aa17f57484399a	{'id': 'nmdc:bsm-11-4pfn4436', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240049	649b003843aa17f57484399b	{'id': 'nmdc:bsm-11-e4pe6e61', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240047	649b003843aa17f57484399c	{'id': 'nmdc:bsm-11-mxvgyv63', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240085	649b003843aa17f57484399d	{'id': 'nmdc:bsm-11-s3ncd464', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240040	649b003843aa17f57484399e	{'id': 'nmdc:bsm-11-6mynhh92', 'part_of': ['nmdc:sty-11-547rwq94']}
biosample_set	gold:Gb0240084	649b003843aa17f57484399f	{'id': 'nmdc:bsm-11-nz4h2v56', 'part_of': ['nmdc:sty-11-547rwq94']}
