collection_name	legacy_id	new_id
omics_processing_set	gold:Gp0452651	nmdc:omprc-11-t18snp65
biosample_set	gold:Gb0239919	nmdc:bsm-11-yqbvt475
biosample_set	gold:Gb0240045	nmdc:bsm-11-heazh042
omics_processing_set	gold:Gp0452648	nmdc:omprc-11-pq95x588
biosample_set	gold:Gb0239935	nmdc:bsm-11-e1wey408
omics_processing_set	gold:Gp0452675	nmdc:omprc-11-gppw1n74
biosample_set	gold:Gb0240040	nmdc:bsm-11-48q3sx90
omics_processing_set	gold:Gp0452643	nmdc:omprc-11-6r88g697
omics_processing_set	gold:Gp0452650	nmdc:omprc-11-heyj8r43
biosample_set	gold:Gb0239991	nmdc:bsm-11-pmbpyr59
omics_processing_set	gold:Gp0452617	nmdc:omprc-11-4e682h13
biosample_set	gold:Gb0239924	nmdc:bsm-11-30npyx54
omics_processing_set	gold:Gp0452657	nmdc:omprc-11-skyref32
omics_processing_set	gold:Gp0452563	nmdc:omprc-11-czceq925
biosample_set	gold:Gb0240029	nmdc:bsm-11-yrksyx63
omics_processing_set	gold:Gp0452565	nmdc:omprc-11-kv9cp812
biosample_set	gold:Gb0240101	nmdc:bsm-11-39qcw250
biosample_set	gold:Gb0240108	nmdc:bsm-11-8r7d4q55
omics_processing_set	gold:Gp0452711	nmdc:omprc-11-gfcn2a52
biosample_set	gold:Gb0239923	nmdc:bsm-11-n0kmyd38
biosample_set	gold:Gb0240022	nmdc:bsm-11-j9v5kc93
biosample_set	gold:Gb0240047	nmdc:bsm-11-h78mhv15
biosample_set	gold:Gb0240085	nmdc:bsm-11-bx86p094
biosample_set	gold:Gb0239920	nmdc:bsm-11-c6kr7990
biosample_set	gold:Gb0240014	nmdc:bsm-11-frjk4h28
omics_processing_set	gold:Gp0452628	nmdc:omprc-11-ck3tb736
omics_processing_set	gold:Gp0452655	nmdc:omprc-11-hx4gh423
omics_processing_set	gold:Gp0452639	nmdc:omprc-11-bnhaje30
biosample_set	gold:Gb0240051	nmdc:bsm-11-cv6r0n34
biosample_set	gold:Gb0239921	nmdc:bsm-11-kd6btp32
biosample_set	gold:Gb0240026	nmdc:bsm-11-p2h9n451
biosample_set	gold:Gb0240033	nmdc:bsm-11-p37dc885
omics_processing_set	gold:Gp0452636	nmdc:omprc-11-pfxhrs79
biosample_set	gold:Gb0240030	nmdc:bsm-11-khwjc066
biosample_set	gold:Gb0240049	nmdc:bsm-11-1am9vt77
omics_processing_set	gold:Gp0452656	nmdc:omprc-11-8204t070
omics_processing_set	gold:Gp0452720	nmdc:omprc-11-5bqjsn61
biosample_set	gold:Gb0240065	nmdc:bsm-11-hncxy943
omics_processing_set	gold:Gp0452664	nmdc:omprc-11-7q4fw450
omics_processing_set	gold:Gp0452566	nmdc:omprc-11-pahs5t46
study_set	gold:Gs0154244	nmdc:sty-11-547rwq94
omics_processing_set	gold:Gp0452652	nmdc:omprc-11-8em16430
biosample_set	gold:Gb0240002	nmdc:bsm-11-cp8crw45
omics_processing_set	gold:Gp0452564	nmdc:omprc-11-nz0hh615
biosample_set	gold:Gb0240053	nmdc:bsm-11-j7mtz083
omics_processing_set	gold:Gp0452667	nmdc:omprc-11-d68k4p76
biosample_set	gold:Gb0315661	nmdc:bsm-11-c9hs3y87
biosample_set	gold:Gb0240046	nmdc:bsm-11-vbchye78
omics_processing_set	gold:Gp0452693	nmdc:omprc-11-0nftn704
biosample_set	gold:Gb0240041	nmdc:bsm-11-3h3w1c57
omics_processing_set	gold:Gp0452561	nmdc:omprc-11-45cx9453
biosample_set	gold:Gb0240038	nmdc:bsm-11-eq4z3z13
omics_processing_set	gold:Gp0452545	nmdc:omprc-11-xe3jtv24
omics_processing_set	gold:Gp0452576	nmdc:omprc-11-mz5pzb50
biosample_set	gold:Gb0240098	nmdc:bsm-11-p2gqa640
biosample_set	gold:Gb0240044	nmdc:bsm-11-vy7hej20
biosample_set	gold:Gb0240015	nmdc:bsm-11-89q03t84
omics_processing_set	gold:Gp0452647	nmdc:omprc-11-n8er5a27
omics_processing_set	gold:Gp0452642	nmdc:omprc-11-fcvjqs14
biosample_set	gold:Gb0240043	nmdc:bsm-11-eh777b64
data_object_set	nmdc:a4b6d104860983344aeb5b17737577da	nmdc:dobj-11-yy2xba76
data_object_set	nmdc:e6109b028da661758ad4ff643ea61d22	nmdc:dobj-11-szae5877
data_object_set	nmdc:147a4b59551ebebc254ff026b6af549f	nmdc:dobj-11-kdvw9m50
data_object_set	nmdc:446aafd633d64ef6b446534cbb5e55d7	nmdc:dobj-11-13pm7e97
data_object_set	nmdc:f335aae17f1e1f3a9d7f8056c5056fcc	nmdc:dobj-11-pfta5h86
data_object_set	nmdc:f7641f2bbe7043c6a5c328d87916d976	nmdc:dobj-11-7znn8232
data_object_set	nmdc:dd117ac046c68bef1f7730a298dbed5e	nmdc:dobj-11-d8sdts03
data_object_set	nmdc:6d8210171378432a98ee381f9b98452c	nmdc:dobj-11-nkk3ff04
data_object_set	nmdc:c1e3653333f302a46c242924edff2789	nmdc:dobj-11-zavc3w22
data_object_set	nmdc:85aa3b9fb66c3d42400a59e9e0799714	nmdc:dobj-11-h7nkgt08
data_object_set	nmdc:a348979debd878f38951210042708d32	nmdc:dobj-11-x1ksb345
data_object_set	nmdc:f53480149c65973073d3d0368df9bd6b	nmdc:dobj-11-fqs95x69
data_object_set	nmdc:b21089cdd35b0872666081fdbccba18e	nmdc:dobj-11-e040me85
data_object_set	nmdc:3ed004ff5bef2c968d6a90986229712f	nmdc:dobj-11-kajndh86
data_object_set	nmdc:c36aacef7affe7d5670033c9473ed930	nmdc:dobj-11-e1r2qp26
data_object_set	nmdc:2d26bcfb7b68a3e07f221d768924a08b	nmdc:dobj-11-058t4985
data_object_set	nmdc:b428974b073ed1ae51f2deeef7ffaead	nmdc:dobj-11-xf3sz510
data_object_set	nmdc:13c4b596daeddfedcee4d532c634821d	nmdc:dobj-11-nx6v1t37
data_object_set	nmdc:424264b5f1e7585ea645e2b37e739dbe	nmdc:dobj-11-3ykyx136
data_object_set	nmdc:0a7848e63d05725daccaa77dcd3d900b	nmdc:dobj-11-6r3cny82
data_object_set	nmdc:795b4863e52173f48caf3b99e8a8a220	nmdc:dobj-11-ne3d7266
data_object_set	nmdc:c95fc9b351e1d50e9e4938837d84197b	nmdc:dobj-11-vmg0v015
data_object_set	nmdc:f3b9ef340881377a59b604ccd0143ece	nmdc:dobj-11-n28b9d69
data_object_set	nmdc:d8266545ba7094363e348935266510c8	nmdc:dobj-11-fe7t0952
data_object_set	nmdc:0e23b169328e58689ce6edc973e1cb06	nmdc:dobj-11-4ms5b895
data_object_set	nmdc:84f3256226d69e856d6bd15f80ae300d	nmdc:dobj-11-6hnyfj40
data_object_set	nmdc:dc2e21becda8d6b010a95897cf97ae90	nmdc:dobj-11-7xr81492
data_object_set	nmdc:e9afe157684329797023ea5553aab13f	nmdc:dobj-11-wv7w2n23
data_object_set	nmdc:65da4516d57ec36d07d1de54f6a8d630	nmdc:dobj-11-vqccqr53
data_object_set	nmdc:1359eec1858ea0cd63ba9597ed87eb21	nmdc:dobj-11-a8e9pc74
data_object_set	nmdc:6fcb47976654589de295367460f09298	nmdc:dobj-11-06qp4e55
data_object_set	nmdc:52d0242d5bc79831c78d1341d9af10ff	nmdc:dobj-11-h2411898
data_object_set	nmdc:ce3f65e5f8b6f0246d3271ca20afc9f2	nmdc:dobj-11-dndqgx98
data_object_set	nmdc:4aaf8fbf712ceeb1eac1c6fc9c0b2cba	nmdc:dobj-11-yyy2vd52
data_object_set	nmdc:9f98c397015ebe8aa24451e645ad7220	nmdc:dobj-11-r431f282
data_object_set	nmdc:0f0cc3b9d2dff888bbd203227989b39e	nmdc:dobj-11-rm6d6n80
data_object_set	nmdc:f512f4cb06f483a8355b0fd9fff03759	nmdc:dobj-11-8n554j51
data_object_set	nmdc:8f85aff6c4dd9d8d05301bcf6c8150d7	nmdc:dobj-11-vs6jzw75
data_object_set	nmdc:678a50557d44d602be4ddc6ca5600c33	nmdc:dobj-11-0rpwmd82
data_object_set	nmdc:4599810cd4b896133210890524fed972	nmdc:dobj-11-afrx2t96
data_object_set	nmdc:55ee734ca60fc49d03be113b6d1be1a4	nmdc:dobj-11-35gp6b15
data_object_set	nmdc:b5487958e8ad11f9ba0faef18726cd11	nmdc:dobj-11-9413eg02
data_object_set	nmdc:cc2e93439c73faba9eb42c311ce9e59d	nmdc:dobj-11-0pyvct83
data_object_set	nmdc:65ff89f90b660ab72d4e3b2439f54c67	nmdc:dobj-11-egd55v98
data_object_set	nmdc:7968cf27f46b60fa52ff784c7aaf77db	nmdc:dobj-11-9xw64t96
data_object_set	nmdc:3e29a57bb03fcdb0604e0d559752b869	nmdc:dobj-11-nd5v9h15
data_object_set	nmdc:f2990f82409302d4c5f659d72839a536	nmdc:dobj-11-1jhfx819
data_object_set	nmdc:fe9743d9e4cf4d7cf2e186b028824986	nmdc:dobj-11-qjt1rg63
data_object_set	nmdc:f7f57a317d6309c139c8d92e3790e2b6	nmdc:dobj-11-z99vx240
data_object_set	nmdc:75b5f2cfb3644adf458651991d71099c	nmdc:dobj-11-sqh0v876
data_object_set	nmdc:425873a08e598b0ca2987ff7b9b5da1f	nmdc:dobj-11-1mdtge88
data_object_set	nmdc:dc5618f8c9cd842c60cd5716e2676250	nmdc:dobj-11-k7p1w655
data_object_set	nmdc:fbbd333f9104da1c878da3c3a5df74d7	nmdc:dobj-11-6za9nh83
data_object_set	nmdc:5f8b9cf9c7a95e35af1130b21cfb4218	nmdc:dobj-11-rpt2n947
data_object_set	nmdc:a544fed15f50c4915611ca8a661375e3	nmdc:dobj-11-hv0mg370
data_object_set	nmdc:b5c947e1de69696b10e14d6fdb9d7034	nmdc:dobj-11-3qjsbc91
data_object_set	nmdc:f1b84267426bd1a113ae95acd3b8e770	nmdc:dobj-11-65kzt827
data_object_set	nmdc:1d4ea56feb5d416d49eedd7b58cf85b5	nmdc:dobj-11-kyffat21
data_object_set	nmdc:e6fce1b5a95c44f0b202cfc1c22a3440	nmdc:dobj-11-37xdrg08
data_object_set	nmdc:f620fdf498e3e4ca866d0f116072a9ef	nmdc:dobj-11-9mnxqn68
data_object_set	nmdc:1b06a1fb14418235cc8e62591be8c1b3	nmdc:dobj-11-1h2pr731
data_object_set	nmdc:322a6116a3beb8bbef5c1f0cfb2421a0	nmdc:dobj-11-7yb8em16
data_object_set	nmdc:81cd3a3e52f51c4e5cd4cb3e208e0167	nmdc:dobj-11-qc9z5q76
data_object_set	nmdc:f4c058b059b5641e8f9ae32795ad1c98	nmdc:dobj-11-n3zbpe42
data_object_set	nmdc:bc4e2dc5f58dae593e76a56469d083d3	nmdc:dobj-11-699mrs77
data_object_set	nmdc:dc2e21becda8d6b010a95897cf97ae90	nmdc:dobj-11-80ptwn94
data_object_set	nmdc:bd5bce52a599d5ce819c224cff8b735e	nmdc:dobj-11-4ae92988
data_object_set	nmdc:7143d83fc5034927cc6c4c802340761e	nmdc:dobj-11-de6zdh38
data_object_set	nmdc:eac9031563f8e64cc2a9808a76d07434	nmdc:dobj-11-dkjdgb41
data_object_set	nmdc:22e0e6fe18033706ee1b9c0b625b3eab	nmdc:dobj-11-xh9mep70
data_object_set	nmdc:ca691a6525acab365e0b797691dab84c	nmdc:dobj-11-yb8kjs93
data_object_set	nmdc:3b2b7cfeeba348396bfef0618aa04008	nmdc:dobj-11-fzmajx88
data_object_set	nmdc:9197429276ef0aa41069f0ff356e18b4	nmdc:dobj-11-nmtfvn63
data_object_set	nmdc:b3e9a7e41dda9f99f900b46f4df5d02e	nmdc:dobj-11-5fhxqz82
data_object_set	nmdc:a3c825c3b07ab6aece01113a9916a86f	nmdc:dobj-11-emftdj65
data_object_set	nmdc:b604f8592c7d33ea737ea393040f3c53	nmdc:dobj-11-pxn6pw02
data_object_set	nmdc:a4a6f411642b47eae3d96f91421c8c8e	nmdc:dobj-11-ydthkm11
data_object_set	nmdc:80c62ece72a1abad5f0accfbae97a10f	nmdc:dobj-11-30x25490
data_object_set	nmdc:f1b5fe57f2b143861c39cb24570e7768	nmdc:dobj-11-hw6b0760
data_object_set	nmdc:218252ca61d1ce05cbb60ddab21de22b	nmdc:dobj-11-zrejym87
data_object_set	nmdc:f58853552bc53101463b16b2c7857ae1	nmdc:dobj-11-yqwq9z88
data_object_set	nmdc:ddae2df48a77bfb96e9e195cd631b22f	nmdc:dobj-11-35ahpj11
data_object_set	nmdc:4163b5fff34872b692edd3a93be2f50a	nmdc:dobj-11-5n1qr758
data_object_set	nmdc:7cb965752e62b6830f7790a4ee5f44b4	nmdc:dobj-11-7wk24w64
data_object_set	nmdc:22c3cd274864a86b2b7e56b58947948e	nmdc:dobj-11-kk0rhx83
data_object_set	nmdc:cc1a268a9e73194e4b15f83b6970e899	nmdc:dobj-11-d4fvcz48
data_object_set	nmdc:97c11e23186f19849024556a4d837dbc	nmdc:dobj-11-kzx8rs67
data_object_set	nmdc:425873a08e598b0ca2987ff7b9b5da1f	nmdc:dobj-11-5r19pp91
data_object_set	nmdc:d54875892d920b05f30171e90c265211	nmdc:dobj-11-6vgexe74
data_object_set	nmdc:260c5796147709dae5bc0fa9c01231a4	nmdc:dobj-11-b3qd3f77
data_object_set	nmdc:0dd7b69281fb88c17a983f2db1678fd8	nmdc:dobj-11-amd80756
data_object_set	nmdc:f9cd380614657f8bb1fa13674a77a4bc	nmdc:dobj-11-1g19y188
data_object_set	nmdc:5434a199ef74ea2456f18a336c601e1b	nmdc:dobj-11-pnka7v57
data_object_set	nmdc:acb56283c3f4f83df7258fcaf3919fb4	nmdc:dobj-11-c5pwmp81
data_object_set	nmdc:8f81ce429e3a1e2f1f1b9adbe0a3eaed	nmdc:dobj-11-x54nf406
data_object_set	nmdc:00a2481c90e32b42e7d5144e97dd22cc	nmdc:dobj-11-0afjp841
data_object_set	nmdc:7a00e600fe08214541ab6f6a629d5ed8	nmdc:dobj-11-t75vyx41
data_object_set	nmdc:614712632ce27cf999f5dd0c8c8b6e8f	nmdc:dobj-11-brx92036
data_object_set	nmdc:4651d92f3ada4be2d4aebd86650f18a5	nmdc:dobj-11-6smrzc72
data_object_set	nmdc:6f391213a9ae98c11ff76acf59d45571	nmdc:dobj-11-bpx8bk89
data_object_set	nmdc:18f3ec8f3650cdc2da476eb7b972fa0b	nmdc:dobj-11-k650eq28
data_object_set	nmdc:a5fbad2537e44b4bb9ae1c93118b5b10	nmdc:dobj-11-f2190w22
data_object_set	nmdc:4ef9ff76494f8257365032a769c4108b	nmdc:dobj-11-e64gjq72
data_object_set	nmdc:536d0340ce16bb199937e489c56a498b	nmdc:dobj-11-7yehgf95
data_object_set	nmdc:00cb652ca5195471f8d6b0fab02352cf	nmdc:dobj-11-2bhgqq35
data_object_set	nmdc:d17a19ab3dde2ad6e80f556dd229d801	nmdc:dobj-11-90jef229
data_object_set	nmdc:f2c11a18ffafe71f1997da743043f425	nmdc:dobj-11-dmfmww46
data_object_set	nmdc:efb6f44b73d847ace2e8d3d35fdcfed7	nmdc:dobj-11-vpze1144
data_object_set	nmdc:75e0c1bacd31b9034076718ab30e95f4	nmdc:dobj-11-79mxkq93
data_object_set	nmdc:473f58f1ab6280b300adf45019663601	nmdc:dobj-11-887exh30
data_object_set	nmdc:b85a39493d6a9b10bce048679653e414	nmdc:dobj-11-52gy8b48
data_object_set	nmdc:20a7f00f17d4a251bb70b80bd109c8e7	nmdc:dobj-11-8ngppv16
data_object_set	nmdc:019767d99b12a80a24732e78005e11ea	nmdc:dobj-11-3bp43c37
data_object_set	nmdc:cfbe6c3db950e725bdd7e333ce418bbf	nmdc:dobj-11-qdw1xn57
data_object_set	nmdc:e51c43a1e9f0354628c31ab1a7901ec5	nmdc:dobj-11-fj8phh93
data_object_set	nmdc:a4205698879f5e4d0f34bbcae1e93112	nmdc:dobj-11-rn996b29
data_object_set	nmdc:633e527c4e7da012fbfb4834dbc02152	nmdc:dobj-11-xt7am134
data_object_set	nmdc:8ee8a8559472ec4752d7fc5f1353e65f	nmdc:dobj-11-f0gmev73
data_object_set	nmdc:c83454ff6384498e8d0a62a2927f1b18	nmdc:dobj-11-gwnjmt81
data_object_set	nmdc:0905068d37edb737616da707ed845fff	nmdc:dobj-11-zp1c8x53
data_object_set	nmdc:7bb286d6b15535d0c7a16bbcb0e0073a	nmdc:dobj-11-h7jew746
data_object_set	nmdc:8b5817def0bb85b2d6e66d3be9bfbb4e	nmdc:dobj-11-hcn00t70
data_object_set	nmdc:7491c8077bd29b39a0fc5b7b246f7638	nmdc:dobj-11-6b8gpc90
data_object_set	nmdc:d708ce657479c861d7bef86dc4f9d0ff	nmdc:dobj-11-8666w291
data_object_set	nmdc:38b70a167719cf35315ee6f937e05939	nmdc:dobj-11-ewtnys60
data_object_set	nmdc:bf95d258e8a4d6c686cafcff59a57def	nmdc:dobj-11-b8bbzx37
data_object_set	nmdc:af42a42babe0fb22d7c31899871738f0	nmdc:dobj-11-n6xcxb25
data_object_set	nmdc:6f51dccec58fe2947892c667c08f402a	nmdc:dobj-11-p54fnv97
data_object_set	nmdc:fd88fd68e059690a4d5ef910ddf2b2bc	nmdc:dobj-11-yks49550
data_object_set	nmdc:f814c23297d4a0161775c6919aea15aa	nmdc:dobj-11-sa01v709
data_object_set	nmdc:c80b53f63e1129cb6eb43283d5c9b94a	nmdc:dobj-11-9gkv5207
data_object_set	nmdc:dd807e6c612408ac2afb2f43ad1c80a5	nmdc:dobj-11-vr02mh55
data_object_set	nmdc:a751f6a6ae1cf4942268737a96a04e9f	nmdc:dobj-11-z79sq788
data_object_set	nmdc:64aee15ebf0653218d0cea0ab4123553	nmdc:dobj-11-bjew6j86
data_object_set	nmdc:b8030a68a2666f532248b7ffac58ae56	nmdc:dobj-11-kmsfpw68
data_object_set	nmdc:942e612f4daf7505edb6cb3327c7f0b4	nmdc:dobj-11-82ytem91
data_object_set	nmdc:1b87ba1126ee648ee750d846011931e3	nmdc:dobj-11-2jr39p54
data_object_set	nmdc:7a4dbe1b18804fd124819c3599e33c34	nmdc:dobj-11-nzy25j40
data_object_set	nmdc:dc2e21becda8d6b010a95897cf97ae90	nmdc:dobj-11-247g8742
data_object_set	nmdc:c95b2634c8b43784232fa37881975d15	nmdc:dobj-11-sd7c0j43
data_object_set	nmdc:96e534a922f217baf79749d54d244c35	nmdc:dobj-11-607ay862
data_object_set	nmdc:c92118ae8a3e4a0eddae5c85ca2e15be	nmdc:dobj-11-dwk96f74
data_object_set	nmdc:37ed8c9c878e78e40f8e64416379b358	nmdc:dobj-11-tgv3ga51
data_object_set	nmdc:457ec14467830b7f4217f2068931d7f0	nmdc:dobj-11-ehd93k36
data_object_set	nmdc:a627f8452624fa05f2e2b64fe3fab9aa	nmdc:dobj-11-djjawz12
data_object_set	nmdc:7569579396b6e7260592806978a23076	nmdc:dobj-11-f4b6j629
data_object_set	nmdc:425873a08e598b0ca2987ff7b9b5da1f	nmdc:dobj-11-wexzw466
data_object_set	nmdc:ca87a5b68734d57af76ae5b39cfb3368	nmdc:dobj-11-sv15zh53
data_object_set	nmdc:cd66e0df81d714aeee7ea15a71d98136	nmdc:dobj-11-aagj5259
data_object_set	nmdc:090f4c36028159211f76e1c0c37215df	nmdc:dobj-11-kds6pg39
data_object_set	nmdc:1ec3a8e67846d3c0ecdabfc736f269c1	nmdc:dobj-11-zrmjsc42
data_object_set	nmdc:2c2c09365510430ce4cea9eb331fe13c	nmdc:dobj-11-7vwgma19
data_object_set	nmdc:7b56dd13db8c0a8f16ac536f880fac0b	nmdc:dobj-11-r3ybtt71
data_object_set	nmdc:f046cb24581c6e2db8ddb8100f13bb81	nmdc:dobj-11-fd3a7a25
data_object_set	nmdc:0f01ff89933da1b585ed9439eaf173e8	nmdc:dobj-11-pxavr942
data_object_set	nmdc:dcf66c8ac29c98abb8057a2f4f417144	nmdc:dobj-11-755tp592
data_object_set	nmdc:5fc834991ecf776ead23b8b825268bba	nmdc:dobj-11-vkjr5t33
data_object_set	nmdc:13df2a0c8bf7302ef8f6c4fe3567d74e	nmdc:dobj-11-9x4xbt28
data_object_set	nmdc:8de3a0477af40de788ee66010c9e03e2	nmdc:dobj-11-5pj3jq70
data_object_set	nmdc:8605611e72914194d2b31b908ecf54d0	nmdc:dobj-11-st37n866
data_object_set	nmdc:127e3b6688f9972f7e7c379ac9531ca7	nmdc:dobj-11-khfsjt98
data_object_set	nmdc:82fc698896326dd4f9d6dcfea0a47e37	nmdc:dobj-11-s8vv5s28
data_object_set	nmdc:b5a4a3a35749e00a01f3f8d87bd866ed	nmdc:dobj-11-kxdmg369
data_object_set	nmdc:bee6a4c634bb81034586142ba2a3245c	nmdc:dobj-11-23hdxk04
