collection_name	id	_id	update
study_set	gold:Gs0103573	649b009ec7d5d8b48729925e	{'id': 'nmdc:sty-11-1t150432'}
biosample_set	gold:Gb0115839	649b003843aa17f5748437e2	{'id': 'nmdc:bsm-11-6qgwc522', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115839']}
biosample_set	gold:Gb0115841	649b003843aa17f5748437e4	{'id': 'nmdc:bsm-11-vrsw1c02', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115841']}
biosample_set	gold:Gb0115840	649b003843aa17f5748437e5	{'id': 'nmdc:bsm-11-y31mxv90', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115840']}
biosample_set	gold:Gb0115842	649b003843aa17f5748437e6	{'id': 'nmdc:bsm-11-3xc5ft48', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115842']}
biosample_set	gold:Gb0115844	649b003843aa17f5748437e7	{'id': 'nmdc:bsm-11-tz96dg48', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115844']}
biosample_set	gold:Gb0115843	649b003843aa17f5748437e9	{'id': 'nmdc:bsm-11-5qq80d09', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115843']}
biosample_set	gold:Gb0115847	649b003843aa17f5748437ea	{'id': 'nmdc:bsm-11-b2w6cr26', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115847']}
biosample_set	gold:Gb0115848	649b003843aa17f5748437eb	{'id': 'nmdc:bsm-11-35zsgb58', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115848']}
biosample_set	gold:Gb0115849	649b003843aa17f5748437ec	{'id': 'nmdc:bsm-11-9apvdh46', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115849']}
biosample_set	gold:Gb0115846	649b003843aa17f5748437ee	{'id': 'nmdc:bsm-11-bja22k98', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115846']}
biosample_set	gold:Gb0115853	649b003843aa17f5748437ef	{'id': 'nmdc:bsm-11-dh6mrw95', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115853']}
biosample_set	gold:Gb0115851	649b003843aa17f5748437f0	{'id': 'nmdc:bsm-11-pp3dyq82', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115851']}
biosample_set	gold:Gb0115845	649b003843aa17f5748437f1	{'id': 'nmdc:bsm-11-0k8nkx16', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115845']}
biosample_set	gold:Gb0115852	649b003843aa17f5748437f2	{'id': 'nmdc:bsm-11-ekcp0h74', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115852']}
biosample_set	gold:Gb0115838	649b003843aa17f5748437f3	{'id': 'nmdc:bsm-11-k1twxb65', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115838']}
biosample_set	gold:Gb0115850	649b003843aa17f5748437f4	{'id': 'nmdc:bsm-11-kmw7r933', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115850']}
biosample_set	gold:Gb0115854	649b003843aa17f5748437f6	{'id': 'nmdc:bsm-11-vhk2dt09', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115854']}
biosample_set	gold:Gb0115856	649b003843aa17f5748437f7	{'id': 'nmdc:bsm-11-nxhj1324', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115856']}
biosample_set	gold:Gb0115855	649b003843aa17f5748437f8	{'id': 'nmdc:bsm-11-e50em075', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115855']}
biosample_set	gold:Gb0115858	649b003843aa17f5748437f9	{'id': 'nmdc:bsm-11-cfvxnx86', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115858']}
biosample_set	gold:Gb0115859	649b003843aa17f5748437fa	{'id': 'nmdc:bsm-11-7v0s5h20', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115859']}
biosample_set	gold:Gb0115857	649b003843aa17f5748437fb	{'id': 'nmdc:bsm-11-hsbzr487', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115857']}
biosample_set	gold:Gb0115864	649b003843aa17f5748437fc	{'id': 'nmdc:bsm-11-cq098052', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115864']}
biosample_set	gold:Gb0115860	649b003843aa17f5748437fd	{'id': 'nmdc:bsm-11-q0kq3j07', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115860']}
biosample_set	gold:Gb0115861	649b003843aa17f5748437fe	{'id': 'nmdc:bsm-11-gct9a904', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115861']}
biosample_set	gold:Gb0115862	649b003843aa17f5748437ff	{'id': 'nmdc:bsm-11-njgegt83', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115862']}
biosample_set	gold:Gb0115866	649b003843aa17f574843800	{'id': 'nmdc:bsm-11-ra4act47', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115866']}
biosample_set	gold:Gb0115867	649b003843aa17f574843801	{'id': 'nmdc:bsm-11-4cf44p06', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115867']}
biosample_set	gold:Gb0115863	649b003843aa17f574843802	{'id': 'nmdc:bsm-11-x0gt4r57', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115863']}
biosample_set	gold:Gb0115865	649b003843aa17f574843803	{'id': 'nmdc:bsm-11-z0d0s429', 'part_of': ['nmdc:sty-11-1t150432'], 'gold_biosample_identifiers': ['gold:Gb0115865']}
omics_processing_set	gold:Gp0116321	649b009773e824995934a0ce	{'id': 'nmdc:omprc-11-zm017c24', 'has_input': ['nmdc:bsm-11-6qgwc522'], 'gold_sequencing_project_identifiers': ['gold:Gp0116321'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116323	649b009773e824995934a0cf	{'id': 'nmdc:omprc-11-jesygj92', 'has_input': ['nmdc:bsm-11-vrsw1c02'], 'gold_sequencing_project_identifiers': ['gold:Gp0116323'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116322	649b009773e824995934a0d0	{'id': 'nmdc:omprc-11-0axwx081', 'has_input': ['nmdc:bsm-11-y31mxv90'], 'gold_sequencing_project_identifiers': ['gold:Gp0116322'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116324	649b009773e824995934a0d1	{'id': 'nmdc:omprc-11-ve7p1r49', 'has_input': ['nmdc:bsm-11-3xc5ft48'], 'gold_sequencing_project_identifiers': ['gold:Gp0116324'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116326	649b009773e824995934a0ec	{'id': 'nmdc:omprc-11-kzcsn056', 'has_input': ['nmdc:bsm-11-tz96dg48'], 'gold_sequencing_project_identifiers': ['gold:Gp0116326'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116325	649b009773e824995934a0d2	{'id': 'nmdc:omprc-11-avb2ar74', 'has_input': ['nmdc:bsm-11-5qq80d09'], 'gold_sequencing_project_identifiers': ['gold:Gp0116325'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116329	649b009773e824995934a0d3	{'id': 'nmdc:omprc-11-jcxbns11', 'has_input': ['nmdc:bsm-11-b2w6cr26'], 'gold_sequencing_project_identifiers': ['gold:Gp0116329'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116330	649b009773e824995934a0d4	{'id': 'nmdc:omprc-11-51sazt84', 'has_input': ['nmdc:bsm-11-35zsgb58'], 'gold_sequencing_project_identifiers': ['gold:Gp0116330'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116331	649b009773e824995934a0d9	{'id': 'nmdc:omprc-11-trq73709', 'has_input': ['nmdc:bsm-11-9apvdh46'], 'gold_sequencing_project_identifiers': ['gold:Gp0116331'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116328	649b009773e824995934a0f9	{'id': 'nmdc:omprc-11-xdccq123', 'has_input': ['nmdc:bsm-11-bja22k98'], 'gold_sequencing_project_identifiers': ['gold:Gp0116328'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116335	649b009773e824995934a14c	{'id': 'nmdc:omprc-11-5j5nn961', 'has_input': ['nmdc:bsm-11-dh6mrw95'], 'gold_sequencing_project_identifiers': ['gold:Gp0116335'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116333	649b009773e824995934a0d6	{'id': 'nmdc:omprc-11-4dr3bc91', 'has_input': ['nmdc:bsm-11-pp3dyq82'], 'gold_sequencing_project_identifiers': ['gold:Gp0116333'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116327	649b009773e824995934a0da	{'id': 'nmdc:omprc-11-zad6cx50', 'has_input': ['nmdc:bsm-11-0k8nkx16'], 'gold_sequencing_project_identifiers': ['gold:Gp0116327'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116334	649b009773e824995934a0d5	{'id': 'nmdc:omprc-11-t5rz3j73', 'has_input': ['nmdc:bsm-11-ekcp0h74'], 'gold_sequencing_project_identifiers': ['gold:Gp0116334'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116320	649b009773e824995934a0cd	{'id': 'nmdc:omprc-11-bq3k1133', 'has_input': ['nmdc:bsm-11-k1twxb65'], 'gold_sequencing_project_identifiers': ['gold:Gp0116320'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116332	649b009773e824995934a0d7	{'id': 'nmdc:omprc-11-4sgatc70', 'has_input': ['nmdc:bsm-11-kmw7r933'], 'gold_sequencing_project_identifiers': ['gold:Gp0116332'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116336	649b009773e824995934a0d8	{'id': 'nmdc:omprc-11-zddsns43', 'has_input': ['nmdc:bsm-11-vhk2dt09'], 'gold_sequencing_project_identifiers': ['gold:Gp0116336'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116338	649b009773e824995934a0ed	{'id': 'nmdc:omprc-11-nypks826', 'has_input': ['nmdc:bsm-11-nxhj1324'], 'gold_sequencing_project_identifiers': ['gold:Gp0116338'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116337	649b009773e824995934a0f3	{'id': 'nmdc:omprc-11-v3trre32', 'has_input': ['nmdc:bsm-11-e50em075'], 'gold_sequencing_project_identifiers': ['gold:Gp0116337'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116340	649b009773e824995934a15b	{'id': 'nmdc:omprc-11-k901mc66', 'has_input': ['nmdc:bsm-11-cfvxnx86'], 'gold_sequencing_project_identifiers': ['gold:Gp0116340'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116339	649b009773e824995934a0db	{'id': 'nmdc:omprc-11-25xzpv94', 'has_input': ['nmdc:bsm-11-hsbzr487'], 'gold_sequencing_project_identifiers': ['gold:Gp0116339'], 'part_of': ['nmdc:sty-11-1t150432']}
omics_processing_set	gold:Gp0116346	649b009773e824995934a0f5	{'id': 'nmdc:omprc-11-s6950689', 'has_input': ['nmdc:bsm-11-cq098052'], 'gold_sequencing_project_identifiers': ['gold:Gp0116346'], 'part_of': ['nmdc:sty-11-1t150432']}
